taxon_id	parent_taxon_id	taxon_rank_id	epithet	author	year	code	vernacular_names	use_parentheses
6004763	2001265	12	Cuculliinae	Herrich-Schäffer	1850	urn:lsid:dyntaxa.se:Taxon:6004763		
6004764	2001265	12	Oncocnemidinae	Forbes & Franclemont	1954	urn:lsid:dyntaxa.se:Taxon:6004764		
6004765	2001265	12	Amphipyrinae	Guenée	1837	urn:lsid:dyntaxa.se:Taxon:6004765		
6004768	2001265	12	Heliothinae	Boisduval	1828	urn:lsid:dyntaxa.se:Taxon:6004768		
6004770	2001265	12	Condicinae	Poole	1995	urn:lsid:dyntaxa.se:Taxon:6004770		
6004771	2001265	12	Eriopinae	Herrich-Schäffer	1851	urn:lsid:dyntaxa.se:Taxon:6004771		
6004772	2001265	12	Bryophilinae	Guenée	1852	urn:lsid:dyntaxa.se:Taxon:6004772		
6004773	2001265	12	Noctuinae	Latreille	1809	urn:lsid:dyntaxa.se:Taxon:6004773		
1016345	2002908	12	Ypsolophinae	Guénée	1845	urn:lsid:dyntaxa.se:Taxon:1016345		
1016346	2002908	12	Ochsenheimeriinae	Herrich-Schäffer	1857	urn:lsid:dyntaxa.se:Taxon:1016346	hornmalar:swe	
2001233	2002915	12	Holcopogoninae	Staudinger	1879	urn:lsid:dyntaxa.se:Taxon:2001233	spillningsmalar:swe	
6004825	2002915	12	Symmocinae	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:6004825		
6004756	2002919	12	Nolinae	Bruand	1846	urn:lsid:dyntaxa.se:Taxon:6004756		
6004758	2002919	12	Chloephorinae	Stainton	1859	urn:lsid:dyntaxa.se:Taxon:6004758		
2002910	2003909	12	Acrolepiinae	Heinemann	1870	urn:lsid:dyntaxa.se:Taxon:2002910		
2001233	3000188	12	Holcopogoninae	Staudinger	1879	urn:lsid:dyntaxa.se:Taxon:2001233	spillningsmalar:swe	
2001262	3000188	12	Lymantriinae	Hampson	1893	urn:lsid:dyntaxa.se:Taxon:2001262	tofsspinnare:swe	
2001263	3000188	12	Arctiinae	Leach	1815	urn:lsid:dyntaxa.se:Taxon:2001263	björnspinnare:swe	
2002912	3000188	12	Ethmiinae	Busck	1909	urn:lsid:dyntaxa.se:Taxon:2002912		
2002918	3000188	12	Pantheinae	Smith	1898	urn:lsid:dyntaxa.se:Taxon:2002918		
1000507	6004025	12	Riodininae	Grote	1895	urn:lsid:dyntaxa.se:Taxon:1000507		
2001262	6004107	12	Lymantriinae	Hampson	1893	urn:lsid:dyntaxa.se:Taxon:2001262	tofsspinnare:swe	
2001263	6004107	12	Arctiinae	Leach	1815	urn:lsid:dyntaxa.se:Taxon:2001263	björnspinnare:swe	
6004108	6004107	12	Rivulinae	Grote	1895	urn:lsid:dyntaxa.se:Taxon:6004108		
6004109	6004107	12	Boletobiinae	Grote	1895	urn:lsid:dyntaxa.se:Taxon:6004109		
6004110	6004107	12	Hypenodinae	Forbes	1954	urn:lsid:dyntaxa.se:Taxon:6004110		
6004112	6004107	12	Herminiinae	Leach	1815	urn:lsid:dyntaxa.se:Taxon:6004112	sprötflyn:swe	
6004113	6004107	12	Hypeninae	Herrich-Schäffer	1851	urn:lsid:dyntaxa.se:Taxon:6004113		
6004116	6004107	12	Calpinae	Boisduval	1840	urn:lsid:dyntaxa.se:Taxon:6004116		
6004117	6004107	12	Scoliopteryginae	Herrich-Schäffer	1852	urn:lsid:dyntaxa.se:Taxon:6004117		
6004131	6004107	12	Toxocampinae	Guenée	1852	urn:lsid:dyntaxa.se:Taxon:6004131		
6004615	6004107	12	Erebinae	Leach	1815	urn:lsid:dyntaxa.se:Taxon:6004615		
6004018	1000498	13	Pierini	Duponchel	1835	urn:lsid:dyntaxa.se:Taxon:6004018		
6004019	1000498	13	Anthocharini	Scudder	1889	urn:lsid:dyntaxa.se:Taxon:6004019		
6004027	1000502	13	Nymphalini	Swainson	1827	urn:lsid:dyntaxa.se:Taxon:6004027		
6004028	1000504	13	Melitaeini	Newman	1869	urn:lsid:dyntaxa.se:Taxon:6004028		
1008297	1000505	13	Elymniini	Herrich-Schäffer	1864	urn:lsid:dyntaxa.se:Taxon:1008297		
1008298	1000505	13	Coenonymphini	Tutt	1896	urn:lsid:dyntaxa.se:Taxon:1008298		
1008299	1000505	13	Maniolini	Grote	1897	urn:lsid:dyntaxa.se:Taxon:1008299		
1008300	1000505	13	Erebiini			urn:lsid:dyntaxa.se:Taxon:1008300		
1008301	1000505	13	Melanargiini	Wheeler	1903	urn:lsid:dyntaxa.se:Taxon:1008301		
1008302	1000505	13	Satyrini	Boisduval	1833	urn:lsid:dyntaxa.se:Taxon:1008302		
2002920	1000505	13	Brassolini	Boisduval	1836	urn:lsid:dyntaxa.se:Taxon:2002920		
1008294	1000508	13	Polyommatini	Swainson	1827	urn:lsid:dyntaxa.se:Taxon:1008294		
1008295	1000508	13	Lycaenini	Leach	1815	urn:lsid:dyntaxa.se:Taxon:1008295	guldvingar:swe	
1008296	1000508	13	Theclini	Swainson	1831	urn:lsid:dyntaxa.se:Taxon:1008296		
1009220	1009219	13	Nepticulini			urn:lsid:dyntaxa.se:Taxon:1009220		
1009221	1009219	13	Trifurculini			urn:lsid:dyntaxa.se:Taxon:1009221		
1009244	1009239	13	Naryciini	Tutt	1900	urn:lsid:dyntaxa.se:Taxon:1009244		
1009245	1009239	13	Dahlicini	Enderlein	1936	urn:lsid:dyntaxa.se:Taxon:1009245		
1009246	1009240	13	Taleporiini	Herrich-Schäffer	1857	urn:lsid:dyntaxa.se:Taxon:1009246		
1009247	1009241	13	Psychini	Boisduval	1828	urn:lsid:dyntaxa.se:Taxon:1009247		
1009248	1009242	13	Epichnopterygini	Tutt	1900	urn:lsid:dyntaxa.se:Taxon:1009248		
1009249	1009243	13	Apteronini	Tutt	1900	urn:lsid:dyntaxa.se:Taxon:1009249		
1009250	1009243	13	Phalacropterygini	Tutt	1900	urn:lsid:dyntaxa.se:Taxon:1009250		
1009251	1009243	13	Achantopsychini	Tutt	1900	urn:lsid:dyntaxa.se:Taxon:1009251		
6004620	2001262	13	Leucomini	Grote	1895	urn:lsid:dyntaxa.se:Taxon:6004620		
6004621	2001262	13	Lymantriini	Hampson	1893	urn:lsid:dyntaxa.se:Taxon:6004621		
6004622	2001262	13	Nygmiini	Holloway	1999	urn:lsid:dyntaxa.se:Taxon:6004622		
6004623	2001262	13	Arctornithini	Holloway	1999	urn:lsid:dyntaxa.se:Taxon:6004623		
6004624	2001262	13	Orgyiini	Wallengren	1861	urn:lsid:dyntaxa.se:Taxon:6004624		
6004136	2001263	13	Lithosiini	Billberg	1820	urn:lsid:dyntaxa.se:Taxon:6004136		
6004141	2001263	13	Syntomini	Herrich-Schäffer	1846	urn:lsid:dyntaxa.se:Taxon:6004141		
6004142	2001263	13	Arctiini	Leach	1815	urn:lsid:dyntaxa.se:Taxon:6004142		
2002920	3000188	13	Brassolini	Boisduval	1836	urn:lsid:dyntaxa.se:Taxon:2002920		
6003999	6003678	13	Pennisetiini	Naumann	1971	urn:lsid:dyntaxa.se:Taxon:6003999		
6003680	6003679	13	Paranthrenini	Niculescu	1964	urn:lsid:dyntaxa.se:Taxon:6003680		
6003681	6003679	13	Sesiini	Boisduval	1828	urn:lsid:dyntaxa.se:Taxon:6003681		
6003682	6003679	13	Synanthedonini	Niculescu	1964	urn:lsid:dyntaxa.se:Taxon:6003682		
1008296	6004021	13	Theclini	Swainson	1831	urn:lsid:dyntaxa.se:Taxon:1008296		
6004022	6004021	13	Eumaeini	Doubleday	1847	urn:lsid:dyntaxa.se:Taxon:6004022		
1008294	6004026	13	Polyommatini	Swainson	1827	urn:lsid:dyntaxa.se:Taxon:1008294		
6004038	6004037	13	Scopulini	Duponchel	1845	urn:lsid:dyntaxa.se:Taxon:6004038		
6004039	6004037	13	Sterrhini	Meyrick	1892	urn:lsid:dyntaxa.se:Taxon:6004039		
6004040	6004037	13	Rhodostrophiini	Prout	1935	urn:lsid:dyntaxa.se:Taxon:6004040		
6004041	6004037	13	Timandrini	Stephens	1850	urn:lsid:dyntaxa.se:Taxon:6004041		
6004042	6004037	13	Cosymbiini	Prout	1911	urn:lsid:dyntaxa.se:Taxon:6004042		
6004043	6004037	13	Rhodometrini	Agenjo	1952	urn:lsid:dyntaxa.se:Taxon:6004043		
6004044	6004037	13	Lythriini	Herbulot	1962	urn:lsid:dyntaxa.se:Taxon:6004044		
6004046	6004045	13	Cataclysmini	Herbulot	1962	urn:lsid:dyntaxa.se:Taxon:6004046		
6004047	6004045	13	Xanthorhoini	Pierce	1914	urn:lsid:dyntaxa.se:Taxon:6004047		
6004048	6004045	13	Euphyiini	Herbulot	1961	urn:lsid:dyntaxa.se:Taxon:6004048		
6004049	6004045	13	Larentiini	Duponchel	1845	urn:lsid:dyntaxa.se:Taxon:6004049		
6004050	6004045	13	Cidariini	Duponchel	1845	urn:lsid:dyntaxa.se:Taxon:6004050		
6004052	6004045	13	Hydriomenini	Meyrick	1872	urn:lsid:dyntaxa.se:Taxon:6004052		
6004053	6004045	13	Phileremini	Pierce	1914	urn:lsid:dyntaxa.se:Taxon:6004053		
6004054	6004045	13	Rheumapterini	Herbulot	1961	urn:lsid:dyntaxa.se:Taxon:6004054		
6004055	6004045	13	Melanthiini	Duponchel	1845	urn:lsid:dyntaxa.se:Taxon:6004055		
6004056	6004045	13	Operophteriini	Packard	1876	urn:lsid:dyntaxa.se:Taxon:6004056		
6004057	6004045	13	Asthenini	Warren	1894	urn:lsid:dyntaxa.se:Taxon:6004057		
6004058	6004045	13	Perizomini	Herbulot	1961	urn:lsid:dyntaxa.se:Taxon:6004058		
6004062	6004045	13	Solitaneini	Leraut	1980	urn:lsid:dyntaxa.se:Taxon:6004062		
6004063	6004045	13	Eupitheciini	Tutt	1896	urn:lsid:dyntaxa.se:Taxon:6004063		
6004064	6004045	13	Chesiadini	Pierce	1914	urn:lsid:dyntaxa.se:Taxon:6004064		
6004065	6004045	13	Tricopterygini	Warren	1894	urn:lsid:dyntaxa.se:Taxon:6004065		
6004067	6004066	13	Pseudoterpnini	Warren	1893	urn:lsid:dyntaxa.se:Taxon:6004067		
6004070	6004066	13	Geometrini	Stephens	1829	urn:lsid:dyntaxa.se:Taxon:6004070		
6004071	6004066	13	Comibaenini	Inoue	1961	urn:lsid:dyntaxa.se:Taxon:6004071		
6004072	6004066	13	Hemitheini	Bruand	1846	urn:lsid:dyntaxa.se:Taxon:6004072		
6004073	6004066	13	Thalerini	Herbulot	1963	urn:lsid:dyntaxa.se:Taxon:6004073		
6004074	6004066	13	Hemistolini	Inoue	1961	urn:lsid:dyntaxa.se:Taxon:6004074		
6004075	6004066	13	Jodini	Inoue	1961	urn:lsid:dyntaxa.se:Taxon:6004075		
6004078	6004077	13	Odontoperini	Tutt	1896	urn:lsid:dyntaxa.se:Taxon:6004078		
6004079	6004077	13	Hypochrosini	Guenée	1858	urn:lsid:dyntaxa.se:Taxon:6004079		
6004080	6004077	13	Ourapterygini	Bruand	1846	urn:lsid:dyntaxa.se:Taxon:6004080		
6004081	6004077	13	Epionini	Bruand	1846	urn:lsid:dyntaxa.se:Taxon:6004081		
6004082	6004077	13	Angeronini	Forbes	1948	urn:lsid:dyntaxa.se:Taxon:6004082		
6004083	6004077	13	Ennomini	Duponchel	1845	urn:lsid:dyntaxa.se:Taxon:6004083		
6004084	6004077	13	Abraxini	Warren	1893	urn:lsid:dyntaxa.se:Taxon:6004084		
6004085	6004077	13	Cassymini	Holloway	1994	urn:lsid:dyntaxa.se:Taxon:6004085		
6004086	6004077	13	Macariini	Guenée	1858	urn:lsid:dyntaxa.se:Taxon:6004086		
6004087	6004077	13	Colotoini	Wehrli	1940	urn:lsid:dyntaxa.se:Taxon:6004087		
6004088	6004077	13	Bupalini	Leach	1815	urn:lsid:dyntaxa.se:Taxon:6004088		
6004089	6004077	13	Boarmiini	Duponchel	1845	urn:lsid:dyntaxa.se:Taxon:6004089		
6004090	6004077	13	Bistonini	Rindge	1975	urn:lsid:dyntaxa.se:Taxon:6004090		
6004091	6004077	13	Gnophini	Duponchel	1845	urn:lsid:dyntaxa.se:Taxon:6004091		
6004092	6004077	13	Aspitatini	Duponchel	1845	urn:lsid:dyntaxa.se:Taxon:6004092		
6004093	6004077	13	Lithinini	Forbes	1948	urn:lsid:dyntaxa.se:Taxon:6004093		
6004094	6004077	13	Campaeini	Forbes	1948	urn:lsid:dyntaxa.se:Taxon:6004094		
6004095	6004077	13	Caberini	Duponchel	1845	urn:lsid:dyntaxa.se:Taxon:6004095		
6004096	6004077	13	Baptini	Forbes	1948	urn:lsid:dyntaxa.se:Taxon:6004096		
6004097	6004077	13	Theriini	Herbulot	1963	urn:lsid:dyntaxa.se:Taxon:6004097		
6004098	6004077	13	Alsophilini	Herbulot	1963	urn:lsid:dyntaxa.se:Taxon:6004098		
6004103	6004102	13	Notodontini	Stephens	1829	urn:lsid:dyntaxa.se:Taxon:6004103		
6004104	6004102	13	Dicranurini	Duponchel	1845	urn:lsid:dyntaxa.se:Taxon:6004104		
6004111	6004109	13	Eublemmini	Forbes	1954	urn:lsid:dyntaxa.se:Taxon:6004111		
6004114	6004109	13	Phytometrini	Hampson	1913	urn:lsid:dyntaxa.se:Taxon:6004114		
6004115	6004109	13	Aventiini	Tutt	1896	urn:lsid:dyntaxa.se:Taxon:6004115		
6004122	6004109	13	Boletobiini	Grote	1895	urn:lsid:dyntaxa.se:Taxon:6004122		
6004124	6004109	13	Trisatelini	Beck	1999	urn:lsid:dyntaxa.se:Taxon:6004124		
6004617	6004615	13	Catocalini	Boisduval	1828	urn:lsid:dyntaxa.se:Taxon:6004617		
6004618	6004615	13	Euclidiini	Guenée	1852	urn:lsid:dyntaxa.se:Taxon:6004618		
6004619	6004615	13	Ophiusini	Guenée	1837	urn:lsid:dyntaxa.se:Taxon:6004619		
6004647	6004646	13	Abrostolini	Eichlin & Cunningham	1978	urn:lsid:dyntaxa.se:Taxon:6004647		
6004648	6004646	13	Argyrogrammatini	Eichlin & Cunningham	1978	urn:lsid:dyntaxa.se:Taxon:6004648		
6004649	6004646	13	Plusiini	Boisduval	1828	urn:lsid:dyntaxa.se:Taxon:6004649		
6004757	6004756	13	Nolini	Bruand	1846	urn:lsid:dyntaxa.se:Taxon:6004757		
6004759	6004758	13	Chloephorini	Stainton	1859	urn:lsid:dyntaxa.se:Taxon:6004759		
6004760	6004758	13	Sarrothripini	Hampson	1894	urn:lsid:dyntaxa.se:Taxon:6004760		
6004766	6004765	13	Psaphidini	Grote	1896	urn:lsid:dyntaxa.se:Taxon:6004766		
6004767	6004765	13	Amphipyrini	Guenée	1837	urn:lsid:dyntaxa.se:Taxon:6004767		
6004774	6004773	13	Pseudeustrotiini	Beck	1996	urn:lsid:dyntaxa.se:Taxon:6004774		
6004775	6004773	13	Prodenini	Forbes	1954	urn:lsid:dyntaxa.se:Taxon:6004775		
6004776	6004773	13	Elaphriini	Beck	1996	urn:lsid:dyntaxa.se:Taxon:6004776		
6004777	6004773	13	Caradrinini	Boisduval	1840	urn:lsid:dyntaxa.se:Taxon:6004777		
6004780	6004773	13	Dypterygini	Forbes	1954	urn:lsid:dyntaxa.se:Taxon:6004780		
6004781	6004773	13	Actinotini	Beck	1996	urn:lsid:dyntaxa.se:Taxon:6004781		
6004782	6004773	13	Phlogophorini	Hampson	1918	urn:lsid:dyntaxa.se:Taxon:6004782		
6004783	6004773	13	Apameini	Guenée	1841	urn:lsid:dyntaxa.se:Taxon:6004783		
6004796	6004773	13	Xylenini	Guenée	1837	urn:lsid:dyntaxa.se:Taxon:6004796		
6004805	6004773	13	Orthosiini	Guenée	1837	urn:lsid:dyntaxa.se:Taxon:6004805		
6004806	6004773	13	Tholerini	Beck	1996	urn:lsid:dyntaxa.se:Taxon:6004806		
6004807	6004773	13	Hadenini	Guenée	1837	urn:lsid:dyntaxa.se:Taxon:6004807		
6004809	6004773	13	Leucaniini	Guenée	1837	urn:lsid:dyntaxa.se:Taxon:6004809		
6004811	6004773	13	Eriopygini	Fibiger & Lafontaine	2005	urn:lsid:dyntaxa.se:Taxon:6004811		
6004812	6004773	13	Noctuini	Latreille	1809	urn:lsid:dyntaxa.se:Taxon:6004812		
1000509	1000492	14	Erynnis	Schrank	1801	urn:lsid:dyntaxa.se:Taxon:1000509		
1000510	1000492	14	Pyrgus	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000510		
1000511	1000493	14	Carterocephalus	Lederer	1852	urn:lsid:dyntaxa.se:Taxon:1000511		
1000512	1000493	14	Heteropterus	Duméril	1806	urn:lsid:dyntaxa.se:Taxon:1000512		
1000513	1000494	14	Thymelicus	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000513		
1000514	1000494	14	Hesperia	Fabricius	1793	urn:lsid:dyntaxa.se:Taxon:1000514		
1000515	1000494	14	Ochlodes	Scudder	1872	urn:lsid:dyntaxa.se:Taxon:1000515		
1000516	1000495	14	Parnassius	Latreille	1804	urn:lsid:dyntaxa.se:Taxon:1000516		
1000517	1000496	14	Papilio	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:1000517		
1000518	1000496	14	Iphiclides	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000518		
1000519	1000497	14	Leptidea	Billberg	1820	urn:lsid:dyntaxa.se:Taxon:1000519		
1000520	1000498	14	Aporia	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000520		
1000521	1000498	14	Pieris	Schrank	1801	urn:lsid:dyntaxa.se:Taxon:1000521		
1000522	1000498	14	Pontia	Fabricius	1807	urn:lsid:dyntaxa.se:Taxon:1000522		
1000523	1000498	14	Anthocharis	Boisduval, Rambur, Duméril & Graslin	1833	urn:lsid:dyntaxa.se:Taxon:1000523		
1000524	1000499	14	Colias	Fabricius	1807	urn:lsid:dyntaxa.se:Taxon:1000524		
1000525	1000499	14	Gonepteryx	Leach	1815	urn:lsid:dyntaxa.se:Taxon:1000525		
1004109	1000499	14	Catopsilia	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1004109		
1000526	1000500	14	Apatura	Fabricius	1807	urn:lsid:dyntaxa.se:Taxon:1000526		
1000527	1000501	14	Limenitis	Fabricius	1807	urn:lsid:dyntaxa.se:Taxon:1000527		
1000528	1000502	14	Nymphalis	Kluk	1780	urn:lsid:dyntaxa.se:Taxon:1000528		
1000529	1000502	14	Inachis	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000529		
1000530	1000502	14	Vanessa	Fabricius	1807	urn:lsid:dyntaxa.se:Taxon:1000530		
1000531	1000502	14	Cynthia	Fabricius	1807	urn:lsid:dyntaxa.se:Taxon:1000531		
1000532	1000502	14	Aglais	Dalman	1816	urn:lsid:dyntaxa.se:Taxon:1000532		
1000533	1000502	14	Polygonia	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000533		
1000534	1000502	14	Araschnia	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000534		
1000535	1000503	14	Argynnis	J.C.Fabricius	1807	urn:lsid:dyntaxa.se:Taxon:1000535		
1000536	1000503	14	Issoria	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000536		
1000537	1000503	14	Brenthis	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000537		
1000538	1000503	14	Boloria	Moore	1900	urn:lsid:dyntaxa.se:Taxon:1000538		
1000539	1000504	14	Melitaea	Fabricius	1807	urn:lsid:dyntaxa.se:Taxon:1000539		
1000540	1000504	14	Euphydryas	Scudder	1872	urn:lsid:dyntaxa.se:Taxon:1000540		
1000552	1000506	14	Danaus	Kluk	1802	urn:lsid:dyntaxa.se:Taxon:1000552		
1000553	1000507	14	Hamearis	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000553		
1000542	1000543	14	Chazara	Moore	1893	urn:lsid:dyntaxa.se:Taxon:1000542		
1000559	1008294	14	Cupido	Schrank	1801	urn:lsid:dyntaxa.se:Taxon:1000559		
1000561	1008294	14	Celastrina	Tutt	1906	urn:lsid:dyntaxa.se:Taxon:1000561		
1000562	1008294	14	Scolitantides	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000562		
1000563	1008294	14	Glaucopsyche	Scudder	1872	urn:lsid:dyntaxa.se:Taxon:1000563		
1000564	1008294	14	Phengaris	Doherty	1891	urn:lsid:dyntaxa.se:Taxon:1000564		
1000565	1008294	14	Polyommatus	Latreille	1804	urn:lsid:dyntaxa.se:Taxon:1000565		
1000566	1008294	14	Aricia	Reichenbach	1817	urn:lsid:dyntaxa.se:Taxon:1000566		
1000567	1008294	14	Plebejus	Kluk	1802	urn:lsid:dyntaxa.se:Taxon:1000567		
1000568	1008294	14	Albulina	Tutt	1909	urn:lsid:dyntaxa.se:Taxon:1000568		
1000569	1008294	14	Agriades	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000569		
1004458	1008294	14	Lampides	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1004458		
1013848	1008294	14	Cacyreus	Butler	1898	urn:lsid:dyntaxa.se:Taxon:1013848		
6003869	1008294	14	Cyaniris	Dalman	1816	urn:lsid:dyntaxa.se:Taxon:6003869		
1000558	1008295	14	Lycaena	Fabricius	1807	urn:lsid:dyntaxa.se:Taxon:1000558		
1000554	1008296	14	Thecla	Fabricius	1807	urn:lsid:dyntaxa.se:Taxon:1000554		
1000555	1008296	14	Favonius	Sibatani & Ito	1942	urn:lsid:dyntaxa.se:Taxon:1000555		
1000556	1008296	14	Satyrium	Scudder	1876	urn:lsid:dyntaxa.se:Taxon:1000556		
1000557	1008296	14	Callophrys	Billberg	1820	urn:lsid:dyntaxa.se:Taxon:1000557		
1000549	1008297	14	Pararge	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000549		
1000550	1008297	14	Lasiommata	Westwood	1841	urn:lsid:dyntaxa.se:Taxon:1000550		
1000551	1008297	14	Lopinga	Moore	1893	urn:lsid:dyntaxa.se:Taxon:1000551		
1013849	1008297	14	Kirinia	Moore	1893	urn:lsid:dyntaxa.se:Taxon:1013849		
1000548	1008298	14	Coenonympha	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000548		
1000546	1008299	14	Maniola	Schrank	1801	urn:lsid:dyntaxa.se:Taxon:1000546		
1000547	1008299	14	Aphantopus	Wallengren	1853	urn:lsid:dyntaxa.se:Taxon:1000547		
1000545	1008300	14	Erebia	Dalman	1816	urn:lsid:dyntaxa.se:Taxon:1000545		
1000541	1008301	14	Melanargia	Meigen	1828	urn:lsid:dyntaxa.se:Taxon:1000541		
1000542	1008302	14	Chazara	Moore	1893	urn:lsid:dyntaxa.se:Taxon:1000542		
1000543	1008302	14	Hipparchia	Fabricius	1807	urn:lsid:dyntaxa.se:Taxon:1000543		
1000544	1008302	14	Oeneis	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:1000544		
1003665	1009220	14	Enteucha	Meyrick	1915	urn:lsid:dyntaxa.se:Taxon:1003665		
1003666	1009220	14	Stigmella	Schrank	1802	urn:lsid:dyntaxa.se:Taxon:1003666		
1003667	1009221	14	Trifurcula	Zeller	1848	urn:lsid:dyntaxa.se:Taxon:1003667		
1003668	1009221	14	Bohemannia	Stainton	1859	urn:lsid:dyntaxa.se:Taxon:1003668		
1003669	1009221	14	Ectoedemia	Busck	1907	urn:lsid:dyntaxa.se:Taxon:1003669		
1003684	1009222	14	Myrmecozela	Zeller	1852	urn:lsid:dyntaxa.se:Taxon:1003684		
1003685	1009222	14	Haplotinea	Diakonoff & Hinton	1956	urn:lsid:dyntaxa.se:Taxon:1003685		
1003686	1009223	14	Infurcitinea	Spuler	1910	urn:lsid:dyntaxa.se:Taxon:1003686		
1003687	1009223	14	Stenoptinea	Dietz	1905	urn:lsid:dyntaxa.se:Taxon:1003687		
1003688	1009223	14	Karsholtia	Gaedike	1986	urn:lsid:dyntaxa.se:Taxon:1003688		
1003689	1009223	14	Agnathosia	Amsel	1954	urn:lsid:dyntaxa.se:Taxon:1003689		
1003690	1009224	14	Montescardia	Amsel	1952	urn:lsid:dyntaxa.se:Taxon:1003690		
1003691	1009224	14	Scardia	Treitschke	1830	urn:lsid:dyntaxa.se:Taxon:1003691		
1003692	1009224	14	Morophaga	Herrich-Schäffer	1854	urn:lsid:dyntaxa.se:Taxon:1003692		
1003693	1009225	14	Triaxomera	Zagulajev	1959	urn:lsid:dyntaxa.se:Taxon:1003693		
1003694	1009225	14	Archinemapogon	Zagulajev	1962	urn:lsid:dyntaxa.se:Taxon:1003694		
1003695	1009225	14	Nemaxera	Zagulajev	1964	urn:lsid:dyntaxa.se:Taxon:1003695		
1003696	1009225	14	Nemapogon	Schrank	1802	urn:lsid:dyntaxa.se:Taxon:1003696		
1003697	1009225	14	Triaxomasia	Zagulajev	1964	urn:lsid:dyntaxa.se:Taxon:1003697		
6003458	1009225	14	Neurothaumasia	Le Marchand	1934	urn:lsid:dyntaxa.se:Taxon:6003458		
1003698	1009226	14	Trichophaga	Ragonot	1894	urn:lsid:dyntaxa.se:Taxon:1003698		
1003699	1009226	14	Elatobia	Herrich-Schäffer	1853	urn:lsid:dyntaxa.se:Taxon:1003699		
1003700	1009226	14	Tineola	Herrich-Schäffer	1853	urn:lsid:dyntaxa.se:Taxon:1003700		
1003701	1009226	14	Tinea	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:1003701		
1003702	1009226	14	Niditinea	G. Petersen	1957	urn:lsid:dyntaxa.se:Taxon:1003702		
1003703	1009226	14	Monopis	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1003703		
1003704	1009227	14	Psychoides	Bruand	1853	urn:lsid:dyntaxa.se:Taxon:1003704		
1003706	1009244	14	Diplodoma	Zeller	1852	urn:lsid:dyntaxa.se:Taxon:1003706		
1003707	1009244	14	Narycia	Stephens	1836	urn:lsid:dyntaxa.se:Taxon:1003707		
1003708	1009245	14	Dahlica	Enderlein	1912	urn:lsid:dyntaxa.se:Taxon:1003708		
1003709	1009245	14	Siederia	Meier	1957	urn:lsid:dyntaxa.se:Taxon:1003709		
1003710	1009246	14	Taleporia	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1003710		
1009252	1009246	14	Bankesia	Tutt	1899	urn:lsid:dyntaxa.se:Taxon:1009252		
1003711	1009247	14	Bacotia	Tutt	1899	urn:lsid:dyntaxa.se:Taxon:1003711		
1003712	1009247	14	Proutia	Tutt	1899	urn:lsid:dyntaxa.se:Taxon:1003712		
1003713	1009247	14	Bruandia	Tutt	1900	urn:lsid:dyntaxa.se:Taxon:1003713		
1003714	1009247	14	Psyche	Schrank	1801	urn:lsid:dyntaxa.se:Taxon:1003714		
1003715	1009248	14	Whittleia	Tutt	1900	urn:lsid:dyntaxa.se:Taxon:1003715		
1009253	1009248	14	Epichnopterix	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1009253		
1003721	1009249	14	Apterona	Millière	1857	urn:lsid:dyntaxa.se:Taxon:1003721		
1003719	1009250	14	Phalacropterix	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1003719		
1003720	1009250	14	Sterrhopterix	Hübner	1825	urn:lsid:dyntaxa.se:Taxon:1003720		
1003716	1009251	14	Acanthopsyche	Heylaerts	1881	urn:lsid:dyntaxa.se:Taxon:1003716		
1003717	1009251	14	Canephora	Hübner	1822	urn:lsid:dyntaxa.se:Taxon:1003717		
1003718	1009251	14	Pachythelia	Westwood	1848	urn:lsid:dyntaxa.se:Taxon:1003718		
1015423	1015422	14	Pelecystola	Meyrick	1920	urn:lsid:dyntaxa.se:Taxon:1015423		
1003726	1016311	14	Parectopa	Clemens	1860	urn:lsid:dyntaxa.se:Taxon:1003726		
1003727	1016311	14	Micrurapteryx	Spuler	1910	urn:lsid:dyntaxa.se:Taxon:1003727		
